12.0841 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0A0CECB0>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.0842 	EXP 	window1: recordFrameIntervals = False
12.2481 	EXP 	window1: recordFrameIntervals = True
12.3646 	WARNING 	t of last frame was 32.00ms (=1/31)
12.5318 	EXP 	window1: recordFrameIntervals = False
13.0100 	EXP 	Set  sound=stim/audio_40Hz_L.wav
13.0123 	EXP 	Set  sound=stim/audio_55Hz_L.wav
13.0141 	EXP 	Set  sound=stim/audio_40Hz_R.wav
13.0169 	EXP 	Set  sound=stim/audio_55Hz_R.wav
13.0170 	EXP 	Set Sound  volume=1.000
13.0171 	EXP 	Set Sound  volume=1.000
13.0171 	EXP 	Set Sound  volume=1.000
13.0171 	EXP 	Set Sound  volume=1.000
13.2180 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'X', units=u'norm', win=Window(...), wrapWidth=1)
13.3585 	EXP 	Created select_eeg_system = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='select_eeg_system', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
